DW_LOCALIDADE;region_code;region_name;division;tp_cliente;address_number;city;country;customer_address_1;customer_address_2;state;zip_code
84839c77aa20f9392d17de66c6b6ef6a011eb19574de2619c965dbb63c3a436a;1;Western;2;Domestic;10025025;Auburn;US;2402 West Valley Highway North;Não informado;WA;98001
fe91c8478609286a7139065f613e53bd0f14ac17e2b75965b75cf2c6c8b81ed6;1;Western;2;Domestic;10015030;Anchorage;US;2192 Viking Drive;Não informado;AK;99501
c48c257d40ee1eb32d1af08d500c68f2c147f7682bc0f7400c15dd78334d02b2;1;Western;2;Domestic;10014495;Clackamas;US;12900 SE Capps Road;Não informado;OR;97015
b908f6ad525362de9a4e3a163ad71c3c65171c7b967f733748efb21b8f45b982;1;Western;2;Domestic;10008893;Yakama;US;508 South First Street;Não informado;WA;98901
d32f933ca9a3aaa847e0e840e1d5aabf53b845fbfeeb409ffe130b656fc3f809;1;Western;2;Domestic;10021184;Aurora;US;14312 Stenbock Way NE #F;Não informado;OR;97002
b58d30c1c454fa922616569b782ba12d9c7931befc556fc9ee8f0e60143da115;1;Western;2;Domestic;10024003;Benicia;US;Attention:  Accounts Payable;5500 East Second Street 2nd Floor;CA;94510-1020
4a9048a7f59998b79025fc44ee21f70cca19801ff269261e6692eb1d63ab05c6;1;Western;2;Domestic;10009656;Trinity Center;US;PO Box 450;Não informado;CA;96091
aa0f17c7cb838d197d59919f9a5303e2eeb4c1c9ec2f2b99ee8b0f241b45324c;1;Western;2;Domestic;10002506;Salt Lake City;US;Attention: Doris Nielson;PO Box 26005;UT;84126
c8723b58fe67ce4dc5d497741bcdc154712f402774301e1fd365557b61e05594;1;Western;2;Domestic;10004245;Portland;US;4747 N Channel Ave;Não informado;OR;97208-3591
11bf5f336d9bf8da7929194646d78042097a369ea829cf3e5d9e764a61dc9e33;1;Western;2;Domestic;10020192;Sacramento;US;3248 Auburn Boulevard;Não informado;CA;95821
3ae509297027721a25f6f584fb41d085c0ed0316a319979a99655470c3917ef2;1;Western;2;Domestic;10017828;Cypress;US;PO Box 762;Não informado;CA;90630
0063c22199f063bb0cfb53df3774ee8f13395fa8dc4d5521f82e1b3201c26ff8;1;Western;2;Domestic;10000473;Rancho Cordova;US;3290 Monier Circle #100;Não informado;CA;95742
99f7da15c8e9bb99f841d14d05d886df0968f7cf2d51e9e1e7ffb4a0a4edbd75;1;Western;2;Domestic;10025034;Corona;US;395 Smitty Way;Não informado;CA;91720
1f7bbed61101b9d2ed961889029421152e753510de2f5cc4e36f16083215a114;1;Western;2;Domestic;10009647;Sacramento;US;3248 Auburn Boulevard;Não informado;CA;95821
7d7bf6b8155e1fd87af95f4203292a87774d0f55fa93dd860b2ccd190d1cdfe4;1;Western;2;Domestic;10024022;Irvine;US;9950 Jeronimo Road;Attention: Sohaila;CA;92618
beb4cf6fd731bde2c408dcfbdb2603f40060a359dbd859a21e01de0ee2c222e9;1;Western;2;Domestic;10014047;Fresno;US;1510 Merced Street;Não informado;CA;93706
f72212016a9225441070268b5369fddc1d6d8784dd8359d0dee336d64eb47a99;1;Western;2;Domestic;10025238;San Diego;US;4567 Federal Boulevard;Não informado;CA;92102
4a7aea4318d69ec427e3c82ecf839c4551777ac7300a59ca5d461b753eed9bc3;1;Western;2;Domestic;10018885;Pocatello;US;128 So. 2nd Avenue;Não informado;ID;83201
e756c2e4b314239e13e67431662f28ddf018fcd37181f6ac3a05ced21864765b;1;Western;2;Domestic;10024743;Enumclaw;US;907 Cole Street;Não informado;WA;98022
e6298cdeb35d124af0fdf578d54a41173cc98c52aa48fbb79d2d7bb4e6c644b7;1;Western;2;Domestic;10008381;Puyallup;US;10023 128th St. E #7;Não informado;WA;98373
274c142abcea107eb32d4f3a4169dcfa337adc0393f10ce810edc7a90d231d67;1;Western;2;Domestic;10020663;Sparks;US;540 South Rock Boulevard;Não informado;NV;89431
67e9fa23b9aa8bb07e38b7f3aadba5601df41e31bb3ca752b69467a636be3aad;1;Western;2;Domestic;10019388;Ft Collins;US;1101 N College Avenue;Não informado;CO;80524
9f3cc2f2869e65b19f2586d76a1dd365c91ed1799457005d74032acf51f67b30;1;Western;2;Domestic;10024270;Maxwell;US;PO Box 1010;Não informado;CA;95955
c313cede66bda4bbb1792ebe7191c1a2660aed7fd3be502c9456be170f2a9e7c;1;Western;2;Domestic;10023513;Stockton;US;640 N Eldorado Street;Não informado;CA;95205
6a1216035a8a24654efedf7501a44d3b131616488053140adb65af2c3862d0e2;1;Western;2;Domestic;10023212;Medford;US;c/o Tom's Bronco Parts;2294 Sage Road;OR;97501
9bdd087b94b91e534e976210a999ec10a5ff52490f298ce39b97df9da4d0757b;1;Western;2;Domestic;10025248;Kent;US;730 North Central;Não informado;WA;98032
323f088ebd464a7a614b5b852da1c201686217b71fde94e5eb682a3f72bf883d;1;Western;2;Domestic;10009672;Phoenix;US;Attention: Accounts Payable;PO Box 21502;AZ;85036
d0cdab616f82686b4099c49f95f9035064739c963aab061f0d230192d77307aa;1;Western;2;Domestic;10011981;Missoula;US;PO Box 2640;Não informado;MT;59806
79c802508a672b401f136874a86479ecdf6f06295b3dc5e506a11be455191262;1;Western;2;Domestic;10009985;West Jordan;US;PO Drawer 40;Não informado;UT;84084
18e21294351abb6cbc9818c10692b6bf5d060926b7430ce5b2641927b757d169;1;Western;2;Domestic;10010698;Gardena;US;17010 S Main Street;PO Box 88;CA;90248
5c2bf7bc317f5c195fe74fcc29b5caeb9086d6121e2cd216e8cc2fc072fb7ecf;1;Western;2;Domestic;10025284;Hayward;US;19745 Meekland Avenue;Não informado;CA;94541
84f4f88d7893773941dafd6ef877d378b340bad85d23ce8ed6783130b4d162f4;1;Western;2;Domestic;10025264;Tuscon;US;3545 South Richey Boulevard;Não informado;AZ;85713
caa15e2a059b7ace77ed40f4f7406f032bbc94f001dfaa2bf914a716e9fa0f52;1;Western;2;Domestic;10010886;Libby;US;522 Montana Avenue;Não informado;MT;59923
e40274e1d199da8b58a003e3af027f948a768f61e888f70497e6c5bc20c62c99;1;Western;2;Domestic;10025037;San Marcos;US;725 North Twin Oaks Valley Road;Não informado;CA;92069
1a4579d3a2bab0865e3a7561f48b1ff1fcb0694e55f9b9152e2e35c0d52dd92f;1;Western;2;Domestic;10025289;Fresno;US;3631 South Bagley Avenue;Não informado;CA;93725
933f9153eebc7d26bb6119289013d3c9edfce752d618ace31ffc9ec4442f2ebd;1;Western;2;Domestic;10023489;Sacramento;US;3248 Auburn Boulevard;Não informado;CA;95821
252db7bea10b18820dfbda7824a535f739edeede5815120000a723e53eb00f4e;1;Western;2;Domestic;10024260;Spokane;US;PO Box 13056;Não informado;WA;99213-3056
461c685583bf2817ca681d9e1dd65b23d10f84d58260c5807b4ac9e576336cb9;1;Western;2;Domestic;10023275;Portland;US;PO Box 30659;Não informado;OR;97294
2efa98b1248768dd30785247a07753b40084d23c6eb3497ea3ebf2291f9337af;1;Western;2;Domestic;10005006;Boise;US;601 East Gowen Road;Não informado;ID;83716
839bc583d00f406178e6f199c1243c04a5b4e6bfc49e9069332525a457dffba6;1;Western;2;Domestic;10024262;Oakland;US;124 Hegenberger Loop;Não informado;CA;94621
e1d82bb4b960a7960573b523107e78a767dca2e45e2aa8be54ccbcfbccf07d46;1;Western;2;Domestic;10021422;Brea;US;3251 East Imperial Highway;Distributor #1111190;CA;92621
82d59e7e7a50d38ba91ce35f344bd13227eaf9f3df06215e0b39778e4e65dc00;1;Western;2;Domestic;10004256;Portland;US;PO Box 20505;Não informado;OR;97294
e6d72415268c50362381e851607a8a0f7867f49426fed15af1beda4ec1430e6d;1;Western;2;Domestic;10025778;Pomona;US;1143 W 2nd Street;Não informado;CA;91766
ff5f0930a5c07fd54eaa2e14dd7836f8cd9ba41a76960ae7a8a174a6bba0fd50;1;Western;2;Domestic;10021179;El Cajon;US;316 Millar Avenue;Não informado;CA;92020
2005befa91b0463515946844335c41b12f1178f12a47447cba1f1de1ed56f371;1;Western;2;Domestic;10025791;Prineville;US;PO Box 667;Não informado;OR;97754
f714d59eecd148e0e6f05a57588b0c39dc8c73617c0c8ce4ee23abdf2aecd475;1;Western;2;Domestic;10025033;Billings;US;226 North 13th;Não informado;MT;59101
8d658ae0fe2db5d6e81fb8a7d6351ab0bdbd99aca490f4e32da4aa3e70eb7de0;1;Western;2;Domestic;10025051;Anchorage;US;1301 East 64th Avenue;Não informado;AK;99518
fac3d735849f65616d8f1424a8316b504e79dd203b878798e81991c36700d4da;1;Western;2;Domestic;10024248;Portland;US;9440 North Whitaker Road;Não informado;OR;97217
5374fa3772c0a21a41482ce09430774baac853b89bc63e6f2ea4ee011242880a;3;Northeast;2;Domestic;10027572;Elma;US;2210 Bowen Road;Não informado;NY;14059
578e8379f815c0c8e38fea27dca1837c58afd6785084f9c8c1ebd3354e291bdd;3;Northeast;2;Domestic;10019105;Mechanicsville;US;6029 Mechanicsville Pike;Não informado;VA;23111
cd3baece28329a45250ac2d59bc1b695b158781a49991183b5bf6de133dea2c8;3;Northeast;2;Domestic;10006848;Fredericksburg;US;1101A Potomac Avenue;Não informado;VA;22405
1ccef84cd3ced0f00021e47f7844c2750d98fb81bb4d50c2ce93232969a68419;3;Northeast;2;Domestic;10023760;North Hampton;US;60 Lafayette Road;Não informado;NH;3862
dc678acaece874898ef23958da8e2f3b7c2581835dd7c4e4e1478020d9fbe77a;3;Northeast;2;Domestic;10022678;Richmond;US;PO Box 24217;Não informado;VA;23224
312e643be7f14cd87ab49b2d95c4a9735deb1bbb67570de6a8a7c999060f4137;3;Northeast;2;Domestic;10009662;West Point;US;610 Garfield Avenue;Não informado;PA;19486
526f86c7c58c3411a8188af14e94fcf5bfa5a973b348d2923618210772b66aab;3;Northeast;2;Domestic;10025771;Waldorf;US;Southern Maryland 4 X 4 Inc;2588 Old Washington Road;MD;20601
ab8d91fe9b997a4a9bf3c77e3680565f11fb03f91ffcf7d108518b62d2c31049;3;Northeast;2;Domestic;10024246;East Providence;US;580 Waterman Avenue;Não informado;RI;2914
ae4dc2f64926e4d1c886703e267236a61177c695dd8a75bd2bf734ec11512fd0;3;Northeast;2;Domestic;10019880;Somerset;US;New York PDC #20;Attention  Accounts Payable;NJ;08873-6750
87b50ff54fdd55ba5e373b67a61e40bd34bf9e9b4f630aa2bc6e253f64fe1fd7;3;Northeast;2;Domestic;10011198;Framingham;US;703 Waverly Street;Route 135;MA;1702
ff111cb9bc7883309078d7f6b6e8fa9aa11df2b1d7df843bdefcda2d85f3fd2c;3;Northeast;2;Domestic;10015783;Philadelphia;US;Attention: Anna Markert;3111 W Allegheny Avenue;PA;19132
93d82d041e0d68400ed24c6b406f318fd482759b7eb3daff3d1bcc8fe055eeb9;3;Northeast;2;Domestic;10020962;Mercer;US;7320 West Market Street;Não informado;PA;16137
358b043a3eb016625d625a40abc50c4e0eeb08cf61571be2076b3fe033f5b57a;3;Northeast;2;Domestic;10025247;Pittsburgh;US;390 Fountain Street;Não informado;PA;15238
fd4f0f6cdf341d1d27f76a3e848884ac442f282a300f5ad8f38c9578e50b19df;3;Northeast;2;Domestic;10014779;Fairview;US;PO Box 206;Não informado;NJ;7022
7a1a915f5f6637e984671fb12f7627391e205e9e4089f6fbe9f73b491eb86e9e;3;Northeast;2;Domestic;10027340;Salem;US;63 Bridge Street;Não informado;MA;1970
c4587b7948406f3db4028ed58b64ec7ab90b5dc4cf2ec9e87e3b4d4786d2e6a6;3;Northeast;2;Domestic;10018665;Wester Chester;US;1028 Saunders Lane;Não informado;PA;19380
047955962170b912dbe665007a5a0912862e3d55a7da49d45fcd48fef565c691;3;Northeast;2;Domestic;10009657;Lewiston;US;12 Lexington Street;Não informado;ME;4240
799478f0ff41f6e6ea42156c9cef9891f99133ed044a8e54f380eaebecd4778a;3;Northeast;2;Domestic;10010906;Frederick;US;5702 Industry Lane Unit B1 & 2;Não informado;MD;21704
7baade112bf8f5873600813ae2ee7762a3abbfc1e5b5794b248dc94e3685cfca;3;Northeast;2;Domestic;10011997;Roanoke;US;2177 Dale Avenue SE;Não informado;VA;24013
a67e1d2a3da157ce672ba1c167877ea28bf7d435856ca8ae280a1e106aaddc43;3;Northeast;2;Domestic;10022431;Vinton;US;845 Third Street;Não informado;VA;24179
1a550f7bdeeb8705d9ea16ea559e79f68a1f4ecebf9d219558dbbc791f17a8b5;3;Northeast;2;Domestic;10025062;Bedford Hills;US;731 North Beford Road;Não informado;NY;10507
0dcc19bbb8f52d50c3dc867ebfff52052ddc4ff74d93664aed26257267171f89;3;Northeast;2;Domestic;10020388;Glen Burnie;US;7216 Ritchie Highway;Não informado;MD;21061
f0415f8b5deec228b92742de65beb128dc1b1c88bc57625b01e04edfcecf6512;3;Northeast;2;Domestic;10002240;Medford;US;50 Mystic Avenue;Não informado;MA;2155
3922585df233eb2aa0fb9ea6515f1d013995568f706a9974f4b6c20897f83587;3;Northeast;2;Domestic;10008638;Milesburg;US;301 Iddings Street;PO Box 865;PA;16853
c92bb4aaa5fa7b05eb4cd47a7b4fd75b428b438008980e8656a76a97c820843c;3;Northeast;2;Domestic;10021470;Wrightsville;US;815 Hellam Street;Não informado;PA;17368
60c6d9fe51470c78125c7cd220f698b1e574de8479cc19049cda951ffbeaccac;3;Northeast;2;Domestic;10016303;Buffalo;US;60 Depot Street;Não informado;NY;14206
c7f48ab6d2402eb9d7b095ee516a501273f6164bfde8cdbe27bd175c2f8b82a7;3;Northeast;2;Domestic;10008134;Petersburg;US;23308 Airpark Drive;Não informado;VA;23803
560eba0b76fad78f16228d64b175f4da96461f5f396131f20ee70a43821dd76a;3;Northeast;2;Domestic;10025300;West Sayville;US;Attention: Paul Grady;105 Montauk Highway;NY;11796
f865f1ed4c2f0027929e380590932b670dff6cb9cf9b1a59006c03c4ae3bb6c4;3;Northeast;2;Domestic;10025549;Shady Grove;US;PO Box 21;Não informado;PA;17256-0021
70e5f900b8d4c4dc0cb4d8336f6cdcf37e1924235de22f0fb0451194d9d2476e;3;Northeast;2;Domestic;10008602;Wells;US;209 Sanford Road (Route 109);Não informado;ME;4090
00c14728fdb55dc3c618e9269277c0ff7887b75b5e929388597a2fbc18a7f3b3;3;Northeast;2;Domestic;10025038;Mechanicsburg;US;PO Box 568;Não informado;PA;17055
8bd7ef132a06deb5a6e3784453298d8a4b78d62003b624deeabbba8f04e5a052;3;Northeast;2;Domestic;10003720;Hermitage;US;2755 Kirila Boulevard;Não informado;PA;16148
b3ddd0ce78e0f70f7ddb3f96ca08244452cf1b208d1aae7afd2330826a88d2da;3;Northeast;2;Domestic;10021996;Milton;US;8 N Industrial Park Road;Não informado;PA;17847
8dee42821be2957e97467693568687dc2a9749590c5cc277fb6b3f6ce1e65fdc;3;Northeast;2;Domestic;10012715;Exeter;US;44 Tunkhannock Avenue;Não informado;PA;18643
53639bf1e1c8d0b31945c62782e8439c49c45cb67afd8de0510dba7d6c95cf2d;3;Northeast;2;Domestic;10002969;Manassas;US;12000 Balls Ford Road;Não informado;VA;20109
3a8d70c17f09b6e43b39c90591ab196464dc425e49769d8e82db8e56c9cc399c;3;Northeast;2;Domestic;10017638;Roanoke;US;Advance Auto Parts;Attn  Merchandise Accts. Payable;VA;24001
bb3bbea0abf5a7bfa14b57e7297d9e1dfce5f8cf97932b1a83fcee9d8af993d7;3;Northeast;2;Domestic;10007577;Stewartsville;US;2621 State Route 57;Não informado;NJ;8886
da70be49e1572207f2d2889f4c38f29104d504c3474deb25d87cb3fef36f5fc5;3;Northeast;2;Domestic;10025583;Nesquehoning;US;One Industrial Complex;Não informado;PA;18240
d8418ffd2c0083a708ec0bf3ed56b232f2d52a4cad51519a2d0430d83343081e;4;Central;2;Domestic;10025039;Mentor;US;9049 Tyler Blvd.;Não informado;OH;44060
6acb762f79bbd4473e9d88bc1063339353807b9ae03602affc390a50a63c3d8b;4;Central;2;Domestic;10000462;Hazelwood;US;6311 North Lindbergh Boulevard;Não informado;MO;63042
e6c0155bdf970bfc68805fc6208e6963adbaa21f20d0b2d8b941577d7c2a8c8f;4;Central;2;Domestic;10010969;Elkhart;US;317 North Main Street;Não informado;IN;46516
0bab7d0e20a5871400e49b2d5ef687a3a7235a6e1ee384f6bcdd00539c9815f3;4;Central;2;Domestic;10022252;Crestwood;US;13907 S Kostner Avenue;Não informado;IL;60445-2205
1521d2c92b11284ed8318ede4355a1d01ab3c9c55c8665f02b0ec347b0c7705b;4;Central;2;Domestic;10009643;Flint;US;4103 Holiday Drive;Não informado;MI;48507
ff0a1acc2cbb4acb0511cdf2613ce2fcc604ce807ee5ed1b0ce75d0e3a760f4e;4;Central;2;Domestic;10017553;Ottawa;US;PO Box 660;Não informado;KS;66067-3805
e1845e63d561610d522d0b71c4a4946d8a27d5dfbd72909619f89c088aaa82b8;4;Central;2;Domestic;10024541;Bedford;US;Americas Body Company;PO Box 46539;OH;44146
7ed4060a0a52ab137b1c2bea7f43e3d2b758f5ec2ebb52292d85bdb04acc0a03;4;Central;2;Domestic;10021223;Wayne;US;Michigan Truck Plant;38303 Michigan Avenue;MI;48184
3da06ee9046ff88dd310211b90e76a435c6587edcfe3beb4146d8feacdbc743a;4;Central;2;Domestic;10010717;Waterville;US;208 W Main;Não informado;KS;66548
b0657462dffafe8c554fcb39878db6c67e37da18600fcdd77a175d2b93fc4b67;4;Central;2;Domestic;10020446;Pontiac;US;Worldwide Purchasing;1999 Center Point Parkway;MI;48341
beee8e005d3544cc3831c254c5025333776788d70af93a549c20c3695fe895e6;4;Central;2;Domestic;10025291;Dover;US;217 West 3rd Street;Não informado;OH;44622
4d677fcd86b43e4315233e65f5ec39e5f2e5a119e19faf6bb936b17c4c74f5ac;4;Central;2;Domestic;10019942;New Castle;US;299 East Country Road 300 South;Não informado;IN;47362
890f7e2292ab95cc4b9a962a925046f535c3756beaa39d24fb6dc5848c953d5b;4;Central;2;Domestic;10016784;Pocahontas;US;PO Box 129;Não informado;IA;50574
2f75a99d3d85e9dbd43828dbc2f87024f4ce44a7129e1e6788f345f58fc8f9d6;4;Central;2;Domestic;10023785;Columbus;US;Defense Const. Supply Center;PO Box 16791;OH;43216
f150aba0ee4ab8d489d6abd2e484c827d4b44cf14a7fbae771715537f8084e09;4;Central;2;Domestic;10025021;Depere;US;1151 W Main;Não informado;WI;54115
53d46f71092d8c360397151d953322470d144c2dda598d72be98051a43cc2291;4;Central;2;Domestic;10022730;Warren;US;21533 Mound Road;Não informado;MI;48091-2991
a9f4d2b32d4aec3d9a640413bb4212bedd2736706f66d7327989bc67bd534d77;4;Central;2;Domestic;10021986;Livonia;US;S&PD-Special Accounts Sales;PO Box 537940;MI;48153-7940
b03f5cc9f1a5b313e0147ab2e006320d310fdd731a87d61e5dc6cb0cc6a0964c;4;Central;2;Domestic;10013238;Janesville;US;PO Box 5222;Não informado;WI;53547-5222
f1dbba227a767eaf56262ea945385e7c10ec326ba51eabd2ac8b8f0e4d629721;4;Central;2;Domestic;10019909;Shawano;US;500 Airport Drive;Não informado;WI;54166
87a825f0fdd2f1d850735008328cfd9f3413bfa3735c7810d912452d6756539e;4;Central;2;Domestic;10024255;Pontiac;US;Division Of Pontiac Michigan;17575 PP-CPDC;MI;48340-2956
e120171cb670b630437d171e793bbbc2c62e9edfaac32968e26efefadbb5f316;4;Central;2;Domestic;10022168;Cass City;US;PO Box 113;Não informado;MI;48726
93dad280d09a5d3ed3da7e68bc99bddebe2bd6e4fca66d9c3bb9412cf454ba52;4;Central;2;Domestic;10025269;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
fa1f5de392bae7823d33642fbb142d316e6bb9782b4c30cd335b6af1e1e5e613;4;Central;2;Domestic;10026078;Bedford;US;PO Box 461090;Não informado;OH;44146
0bbf5a5416c59adee1b65323f23ea5c76b827dbf8591f52a405f40719c746165;4;Central;2;Domestic;10026291;Poplar Bluff;US;1880 N Westwood;Não informado;MO;63901
3010b1dcecfa76f507a63733af775e81111289c2b519dc46fe180e36ef03958b;4;Central;2;Domestic;10015824;South Bend;US;PO Box 7005;Não informado;IN;46634-7005
edaefe7911f1bed273517c9d58b836ef04bf07e232b6efc4b9a5c93f5c37bfad;4;Central;2;Domestic;10022490;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
5deaa5f08784d84ecae0613b4303bbc8033960f239c4a8d882d4a632851f5b77;4;Central;2;Domestic;10027050;Milwaukie;US;3204 W Mill Road;Não informado;WI;53209
a82100d53fd8f1d1fefec59bd4c5bb5b6a6fd1aac761f4da1ad91e08af59cfcc;4;Central;2;Domestic;10026532;Garner;US;500 Highway 18 West;Não informado;IA;50438
22af947fda2f9f92bcb74bc9666f97a31563bd455172a5ede5a262d59d51316f;4;Central;2;Domestic;10016564;Traverse City;US;PO Box 2338;Não informado;MI;49685
a410ecc7a2feac6ef9b957840566eb99027f284d23e6c81605faabe67e7456c8;4;Central;2;Domestic;10022750;Watervliet;US;8300 Lane Drive;Não informado;MI;49098
88e45bce6753be532296a9904c4031b7e38babad90a443a47743142ced9bf627;4;Central;2;Domestic;10025571;Des Moines;US;PO Box 3283;Não informado;IA;50316-0283
4138362e9ec99885ab46265b041e6d6117882da3e232254409e4048f275e16d6;4;Central;2;Domestic;10021415;Indianopolis;US;100 Gasoline Alley  Suite A;Não informado;IN;46222
e08545126fbc21606861d889dda98e7c4852779f4003c908787e0c5555bb09aa;4;Central;2;Domestic;10025552;Southfield;US;Order Processing Group;25140 Lahser Road Suite 282;MI;48034
5f9281326f10de0a95b761cf09c07344af8ca9a7141dcb7c07308f83137bcab2;4;Central;2;Domestic;10010935;Sioux Center;US;877 1st Avenue NW;Não informado;IA;51250
2cc54881ada61de5d125a5ab607ccbf88e18f82c29d2c813edd71d3e63dd1a54;4;Central;2;Domestic;10000458;Saginaw;US;PO Box 840;Não informado;MI;48606
bed5cb2d7cd3fe6fa05458adb4280dc1e7e646c5459a81e6142c0318a052222b;4;Central;2;Domestic;10000474;Des Moines;US;PO Box 3265;Não informado;IA;50316
271879563ac90ff887e393ad85dfcd6cc4e2f7a9c76e3cfd6cc0fc9d1c2d15b6;4;Central;2;Domestic;10019665;Hammond;US;7940 New Jersey Avenue;Não informado;IN;46323
5ff7e7f3ef80de191aaed84a7fcaa5593bccd0013d157177ad39e072aa738856;4;Central;2;Domestic;10020915;McHenry;US;2600 West Route 120;Não informado;IL;60050
a96489dbe91b3da8180834051aaf8ec2d334cde6b26ef2bf52c5d817d54db003;4;Central;2;Domestic;10026055;Eau Claire;US;5100 Highway 93 South;Não informado;WI;54701
18fe61c937ce3aefd41f8d9e4de3546e272079e5e79196d5a6b435f612b1407c;4;Central;2;Domestic;10012425;Oslo;US;RR1 Box 9;Não informado;MN;56744
20aaa0c0e8deb5af6926f4f1afc8b22fb6b2370aa703fd8c184e3439846b0018;4;Central;2;Domestic;10021977;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
5980e5c7fe24528c48cca4b38a40a115e49c285efdefa657fdcd97315714afe6;4;Central;2;Domestic;10014810;Canton;US;Attention: Accounts Payable Department;PO Box 8844;OH;44711-8844
eb3eec221b874156d8b621336b50ec803925b9962f579a2b7446962133ed21cd;4;Central;2;Domestic;10024010;Mitchell;US;Attention:  Accounts Payable;300 East Norway Avenue;SD;57301-7064
c8e44beefa2e602096106dcb59ccf15412d435a4361cb67968a9d8f0dd9ea666;4;Central;2;Domestic;10021139;Livonia;US;PO Box 3382;Attention  Accounts Payable;MI;48151
ac3a05218b00b29f2df7b3c206c6cdfe3aeea768665270766f11056dd375f07a;4;Central;2;Domestic;10009356;Cape Girardeau;US;Global Motorsport Parts Inc;PO Box 1179;MO;63702
050372c069e95a8717f38e832007f1858e34e893ab74917bbefcf8a9e9f9b49c;4;Central;2;Domestic;10024524;New Hampton;US;PO Box 511;Não informado;IA;50659
f73b1bb85033bd936bb32bd04786ef57b1a0368d343c122db512a4a76231e364;4;Central;2;Domestic;10024999;Andover;US;RR 2 BOX 9;Não informado;SD;57422-8811
1b8d16e110a0763784d56f05dca92c65b20a327d950b682684bceb0bff4769b0;4;Central;2;Domestic;10021668;Independence;US;13208 East 40 Highway;Não informado;MO;64055
3fc5cbdeb3720a27b2cd5fcccf519930522007dd852c2b9b4dbda605ef2f1ec5;4;Central;2;Domestic;10013472;Indianapolis;US;3343 Shelby Street;Não informado;IN;46227
d7978f2e21562c8a59c824044cf13d4bcf984a683b45f41ba356c5397bd40970;4;Central;2;Domestic;10027053;Raleigh;US;PO Box 68;Não informado;IL;62977-0068
8eeba99349052e4bc9d1188940e5fe460f4ea22ac6c2ad36bfa93b14d4894dfc;4;Central;2;Domestic;10007566;St Joseph;US;2106 South Riverside Road;Não informado;MO;64507-9799
f6b6b57751798c8cb3e4e27237bd8721ed398af33290aa54244ff30cceaf6917;4;Central;2;Domestic;10025251;Wooster;US;A Scott Fetzer Company;3201 West Old Lincoln Way;OH;44691
d111b5fbc3f80b8217d9237b10e30be4f3704451dd9072d56e6056bc773363bf;4;Central;2;Domestic;10022450;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
2c07d5ea4b8594f52a5325267c200958b0d512d4be3b755139d72b8b532231fe;4;Central;2;Domestic;10017054;Newport;US;7640 North Telegraph;Não informado;MI;O
68049fc068a3ad6e744876b2e610ce5a7afa715349f7ffb50615a3d3601c2b56;4;Central;2;Domestic;10026522;Fairmount;US;4353 W 1900 N-48;Não informado;IN;46928
638bc2b646924201872c57fe64754afab18cc710aae455450f6a7e1481eb5431;4;Central;2;Domestic;10010914;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;KS;66282-2990
974294ac060764682e05aadc522030abfe4d91ea766589124f6a7a9ebb078c45;4;Central;2;Domestic;10014533;Aurora;US;Chicago PDC #22;Attention  Accounts Payable;IL;60507-2060
baf774610ace5a7323ebbac8a6a4d49bb862ab75cde9bd1c17a7275adc1add71;4;Central;2;Domestic;10019400;Valparaiso;US;861 West US Highway 30;Não informado;IN;46385
0b6611034fb21d010e10fb98cd45c07c05e82a3c914bd741e27bb4958f13683e;4;Central;2;Domestic;10025296;Sun Prairie;US;666  South Thompson Road;Não informado;WI;53590-2553
6cbce380b5639a96f58c5efba484aefbb3660dbb0aecda590361bc196ed44a99;4;Central;2;Domestic;10027356;Grand Rapids;US;910 North East 4th Street;Não informado;MN;55744
604cba90bc9eb50652ae46759933915a9a43dc7003b5ea7bf0d778e09f41dff2;4;Central;2;Domestic;10008593;Highland;US;PO Box 99;Não informado;IL;62249
4430e294ff896d359ffec739ba056cefd7ecf6cc048d025bb1a2c539600d9646;4;Central;2;Domestic;10020927;Sidney;US;One Cabela Drive;Attention: Accounts Payable;NE;69160
b315c522243fa81efd4b3a95d0f656ffd83d5060a8e40de86830e781bca8ff68;4;Central;2;Domestic;10015275;Marshfield;US;1601 East 29th Street;Não informado;WI;54449
75cc3bba1f2469b33a0bbf7fd1ca31b471f2441b956b2a2e00b7f99beb83e254;4;Central;2;Domestic;10013232;Milwaukie;US;PO Box 250825;Não informado;WI;53225
b118207142458ef9bfc51c589717969a98af70dbb87d7da2c0448e6b3b4ccb1d;4;Central;2;Domestic;10002746;Bensonville;US;1200 North Ellis Street;Não informado;IL;60106-1119
18efa2d513af921e70f63f52450cbedee396bdccfb17b121811bba976c1b4247;4;Central;2;Domestic;10007121;St Louis Park;US;5711 West 36th Street;Não informado;MN;55416
6a22a4c35893c1f4e0923c8f330eacfc5c99aa32e0aedce8006b6f5c79c0fcd5;4;Central;2;Domestic;10023003;Coldwater;US;400 Jay Street;Não informado;MI;49036
3ee1a5e7bb490b038866cc359e09e351edd328ce7632db07c1da472e69815562;4;Central;2;Domestic;10014264;Springfield;US;1935 S Campbell;Não informado;MO;65898
